date,year,month,strategy,action,buy_type,stock,price,amount
2011-08-02,2011,8,Timed HODL,BUY,signal,RSYSTEMS,6.81,6050.0
2011-08-05,2011,8,Timed Entry+Exit,SELL,,ELECON,32.26,44775.08
2011-08-08,2011,8,Timed Entry+Exit,SELL,,MOTILALOFS,81.56,37355.78
2011-08-22,2011,8,Timed Entry+Exit,SELL,,RSYSTEMS,6.03,5346.27
2011-09-02,2011,9,Timed Entry+Exit,BUY,,PERSISTENT,65.85,93527.13
2011-09-02,2011,9,Timed HODL,BUY,signal,PERSISTENT,65.85,6050.0
2011-10-07,2011,10,Timed Entry+Exit,BUY,,KARURVYSYA,39.45,6050.0
2011-10-07,2011,10,Timed HODL,BUY,signal,KARURVYSYA,39.45,6050.0
2011-10-11,2011,10,Timed Entry+Exit,BUY,,FSL,8.64,3037.36
2011-10-11,2011,10,Timed Entry+Exit,SELL,,KARURVYSYA,39.65,6074.72
2011-10-11,2011,10,Timed Entry+Exit,BUY,,SUZLON,34.2,3037.36
2011-11-01,2011,11,Timed Entry+Exit,BUY,,DVL,81.83,3025.0
2011-11-01,2011,11,Timed Entry+Exit,BUY,,SUNFLAG,24.94,3025.0
2011-11-01,2011,11,Timed HODL,BUY,signal,DVL,81.83,3025.0
2011-11-01,2011,11,Timed HODL,BUY,signal,SUNFLAG,24.94,3025.0
2011-11-04,2011,11,Timed Entry+Exit,SELL,,DVL,76.21,2814.45
2011-11-14,2011,11,Timed Entry+Exit,SELL,,SUZLON,30.21,2679.98
2011-11-16,2011,11,Timed Entry+Exit,SELL,,SUNFLAG,23.88,2892.63
2011-11-17,2011,11,Timed Entry+Exit,SELL,,FSL,7.17,2517.26
2011-11-23,2011,11,Timed Entry+Exit,BUY,,INDIANCARD,57.28,10904.33
2011-11-24,2011,11,Timed Entry+Exit,SELL,,INDIANCARD,52.99,10078.07
2011-11-25,2011,11,Timed Entry+Exit,BUY,,V2RETAIL,2.27,10078.07
2011-12-01,2011,12,Timed Entry+Exit,BUY,,ACE,34.23,3025.0
2011-12-01,2011,12,Timed Entry+Exit,BUY,,OBEROIRLTY,206.41,3025.0
2011-12-01,2011,12,Timed HODL,BUY,signal,ACE,34.23,3025.0
2011-12-01,2011,12,Timed HODL,BUY,signal,OBEROIRLTY,206.41,3025.0
2011-12-12,2011,12,Timed Entry+Exit,SELL,,V2RETAIL,1.63,7251.62
2011-12-15,2011,12,Timed Entry+Exit,BUY,,GANESHHOU,60.4,10222.07
2011-12-15,2011,12,Timed Entry+Exit,SELL,,OBEROIRLTY,202.89,2970.45
2011-12-16,2011,12,Timed Entry+Exit,SELL,,ACE,25.31,2234.88
2011-12-20,2011,12,Timed Entry+Exit,SELL,,GANESHHOU,51.66,8734.87
2011-12-26,2011,12,Timed Entry+Exit,BUY,,PERSISTENT,66.98,5484.87
2011-12-26,2011,12,Timed Entry+Exit,BUY,,SHILPAMED,26.6,5484.87
2012-01-02,2012,1,Timed Entry+Exit,BUY,,ELECON,23.17,3327.5
2012-01-02,2012,1,Timed Entry+Exit,BUY,,INDIANCARD,52.24,3327.5
2012-01-02,2012,1,Timed HODL,BUY,signal,ELECON,23.17,3327.5
2012-01-02,2012,1,Timed HODL,BUY,signal,INDIANCARD,52.24,3327.5
2012-02-09,2012,2,Timed Entry+Exit,SELL,,PERSISTENT,66.97,100510.16
2012-02-24,2012,2,Timed Entry+Exit,SELL,,INDIANCARD,91.17,5802.07
2012-02-27,2012,2,Timed Entry+Exit,SELL,,SHILPAMED,32.51,6697.22
2012-03-01,2012,3,Timed Entry+Exit,SELL,,ELECON,26.26,3766.99
2012-03-13,2012,3,Timed Entry+Exit,BUY,,SUZLON,26.81,130086.44
2012-03-13,2012,3,Timed HODL,BUY,signal,SUZLON,26.81,13310.0
2012-03-20,2012,3,Timed Entry+Exit,SELL,,SUZLON,25.3,122612.99
2012-04-02,2012,4,Timed Entry+Exit,BUY,,ELECON,25.75,64634.0
2012-04-02,2012,4,Timed Entry+Exit,BUY,,MAHSEAMLES,156.61,64634.0
2012-04-02,2012,4,Timed HODL,BUY,signal,ELECON,25.75,3327.5
2012-04-02,2012,4,Timed HODL,BUY,signal,MAHSEAMLES,156.61,3327.5
2012-04-10,2012,4,Timed Entry+Exit,SELL,,MAHSEAMLES,152.59,62913.77
2012-04-17,2012,4,Timed Entry+Exit,BUY,,CGCL,15.62,62913.77
2012-05-07,2012,5,Timed Entry+Exit,SELL,,CGCL,14.86,59788.62
2012-05-22,2012,5,Timed Entry+Exit,BUY,,FIEMIND,53.71,66443.62
2012-05-22,2012,5,Timed HODL,BUY,signal,FIEMIND,53.71,6655.0
2012-06-06,2012,6,Timed Entry+Exit,BUY,,SKMEGGPROD,2.88,6655.0
2012-06-06,2012,6,Timed HODL,BUY,signal,SKMEGGPROD,2.88,6655.0
2012-07-03,2012,7,Timed Entry+Exit,BUY,,AMJLAND,12.95,3327.5
2012-07-03,2012,7,Timed Entry+Exit,BUY,,ECLERX,144.47,3327.5
2012-07-03,2012,7,Timed HODL,BUY,signal,AMJLAND,12.95,3327.5
2012-07-03,2012,7,Timed HODL,BUY,signal,ECLERX,144.47,3327.5
2012-08-02,2012,8,Timed Entry+Exit,BUY,,TAJGVK,64.48,6655.0
2012-08-02,2012,8,Timed HODL,BUY,signal,TAJGVK,64.48,6655.0
2012-08-21,2012,8,Timed Entry+Exit,SELL,,AMJLAND,11.15,2863.89
2012-08-21,2012,8,Timed Entry+Exit,SELL,,TAJGVK,62.79,6474.18
2012-08-22,2012,8,Timed Entry+Exit,BUY,,GANESHHOU,40.26,9338.06
2012-08-29,2012,8,Timed Entry+Exit,SELL,,GANESHHOU,36.75,8516.42
2012-09-03,2012,9,Timed Entry+Exit,SELL,,ECLERX,172.35,3965.55
2012-09-04,2012,9,Timed Entry+Exit,BUY,,ADANIPOWER,8.29,19136.97
2012-09-04,2012,9,Timed HODL,BUY,signal,ADANIPOWER,8.29,6655.0
2012-09-21,2012,9,Timed Entry+Exit,SELL,,FIEMIND,68.87,85125.6
2012-10-17,2012,10,Timed Entry+Exit,SELL,,SKMEGGPROD,3.09,7123.23
2012-10-19,2012,10,Timed Entry+Exit,SELL,,ADANIPOWER,9.79,22577.04
2012-11-02,2012,11,Timed Entry+Exit,BUY,,SUNFLAG,21.64,128135.87
2012-11-02,2012,11,Timed HODL,BUY,signal,SUNFLAG,21.64,13310.0
2012-11-12,2012,11,Timed Entry+Exit,SELL,,SUNFLAG,21.01,124276.64
2012-11-20,2012,11,Timed Entry+Exit,SELL,,ELECON,21.26,53299.09
2012-12-04,2012,12,Timed Entry+Exit,BUY,,AMJLAND,11.89,184230.73
2012-12-04,2012,12,Timed HODL,BUY,signal,AMJLAND,11.89,6655.0
2012-12-07,2012,12,Timed Entry+Exit,SELL,,AMJLAND,11.67,180700.31
2012-12-10,2012,12,Timed Entry+Exit,BUY,,BIRLAMONEY,20.85,180700.31
2012-12-18,2012,12,Timed Entry+Exit,SELL,,BIRLAMONEY,20.1,174026.19
2013-01-09,2013,1,Timed Entry+Exit,BUY,,MAHSEAMLES,112.29,181346.69
2013-01-09,2013,1,Timed HODL,BUY,signal,MAHSEAMLES,112.29,7320.5
2013-01-14,2013,1,Timed Entry+Exit,SELL,,MAHSEAMLES,106.62,172026.37
2013-02-07,2013,2,Timed Entry+Exit,BUY,,RKFORGE,19.36,179346.87
2013-02-07,2013,2,Timed HODL,BUY,signal,RKFORGE,19.36,7320.5
2013-02-15,2013,2,Timed Entry+Exit,SELL,,RKFORGE,17.96,166220.03
2013-02-25,2013,2,Timed Entry+Exit,BUY,,JINDRILL,213.1,166220.03
2013-02-26,2013,2,Timed Entry+Exit,SELL,,JINDRILL,204.42,159284.6
2013-03-05,2013,3,Timed Entry+Exit,BUY,,MAHSEAMLES,89.83,166605.1
2013-03-05,2013,3,Timed HODL,BUY,signal,MAHSEAMLES,89.83,7320.5
2013-04-02,2013,4,Timed Entry+Exit,BUY,,JINDRILL,222.22,7320.5
2013-04-02,2013,4,Timed HODL,BUY,signal,JINDRILL,222.22,7320.5
2013-05-06,2013,5,Timed Entry+Exit,BUY,,JUBLFOOD,109.57,7320.5
2013-05-06,2013,5,Timed HODL,BUY,signal,JUBLFOOD,109.57,7320.5
2013-05-10,2013,5,Timed Entry+Exit,SELL,,JUBLFOOD,100.02,6675.78
2013-05-14,2013,5,Timed Entry+Exit,BUY,,TAJGVK,60.19,6675.78
2013-05-16,2013,5,Timed Entry+Exit,SELL,,TAJGVK,59.27,6567.5
2013-05-17,2013,5,Timed Entry+Exit,BUY,,TAJGVK,59.46,6567.5
2013-05-29,2013,5,Timed Entry+Exit,SELL,,JINDRILL,195.15,6422.33
2013-06-03,2013,6,Timed Entry+Exit,SELL,,TAJGVK,58.98,6507.68
2013-06-07,2013,6,Timed Entry+Exit,BUY,,MCX,146.44,20250.51
2013-06-07,2013,6,Timed HODL,BUY,signal,MCX,146.44,7320.5
2013-06-20,2013,6,Timed Entry+Exit,SELL,,MCX,137.13,18944.33
2013-06-28,2013,6,Timed Entry+Exit,BUY,,JUBLFOOD,101.96,18944.33
2013-07-02,2013,7,Timed Entry+Exit,BUY,,ACE,12.33,1830.12
2013-07-02,2013,7,Timed Entry+Exit,BUY,,OBEROIRLTY,195.2,1830.12
2013-07-02,2013,7,Timed Entry+Exit,BUY,,RANEHOLDIN,142.77,1830.12
2013-07-02,2013,7,Timed Entry+Exit,BUY,,SUZLON,8.59,1830.12
2013-07-02,2013,7,Timed HODL,BUY,signal,ACE,12.33,1830.12
2013-07-02,2013,7,Timed HODL,BUY,signal,OBEROIRLTY,195.2,1830.12
2013-07-02,2013,7,Timed HODL,BUY,signal,RANEHOLDIN,142.77,1830.12
2013-07-02,2013,7,Timed HODL,BUY,signal,SUZLON,8.59,1830.12
2013-07-16,2013,7,Timed Entry+Exit,SELL,,RANEHOLDIN,143.26,1834.51
2013-07-18,2013,7,Timed Entry+Exit,BUY,,TAJGVK,57.15,1834.51
2013-07-19,2013,7,Timed Entry+Exit,SELL,,ACE,10.57,1566.13
2013-07-23,2013,7,Timed Entry+Exit,SELL,,OBEROIRLTY,182.85,1712.6
2013-07-29,2013,7,Timed Entry+Exit,SELL,,MAHSEAMLES,80.94,149957.61
2013-07-29,2013,7,Timed Entry+Exit,BUY,,OBEROIRLTY,189.55,154644.22
2013-07-29,2013,7,Timed Entry+Exit,SELL,,SUZLON,6.61,1407.89
2013-08-01,2013,8,Timed Entry+Exit,BUY,,AMJLAND,9.08,13643.07
2013-08-01,2013,8,Timed Entry+Exit,SELL,,JUBLFOOD,107.56,19965.64
2013-08-01,2013,8,Timed Entry+Exit,BUY,,KRBL,17.4,13643.07
2013-08-01,2013,8,Timed HODL,BUY,signal,AMJLAND,9.08,3660.25
2013-08-01,2013,8,Timed HODL,BUY,signal,KRBL,17.4,3660.25
2013-08-06,2013,8,Timed Entry+Exit,SELL,,OBEROIRLTY,160.74,131008.74
2013-08-07,2013,8,Timed Entry+Exit,SELL,,TAJGVK,55.54,1781.1
2013-08-12,2013,8,Timed Entry+Exit,BUY,,SUZLON,6.24,132789.84
2013-09-02,2013,9,Timed Entry+Exit,BUY,,JINDRILL,145.67,7320.5
2013-09-02,2013,9,Timed HODL,BUY,signal,JINDRILL,145.67,7320.5
2013-09-11,2013,9,Timed Entry+Exit,SELL,,AMJLAND,7.53,11307.68
2013-09-11,2013,9,Timed Entry+Exit,BUY,,GEOJITFSL,12.78,3769.23
2013-09-11,2013,9,Timed Entry+Exit,BUY,,KARURVYSYA,38.52,3769.23
2013-09-11,2013,9,Timed Entry+Exit,BUY,,V2RETAIL,0.72,3769.23
2013-09-12,2013,9,Timed Entry+Exit,BUY,,INDIANCARD,61.0,1220.29
2013-09-12,2013,9,Timed Entry+Exit,BUY,,JUBLFOOD,104.09,1220.29
2013-09-12,2013,9,Timed Entry+Exit,BUY,,OBEROIRLTY,161.96,1220.29
2013-09-12,2013,9,Timed Entry+Exit,SELL,,V2RETAIL,0.7,3660.86
2013-09-18,2013,9,Timed Entry+Exit,SELL,,JUBLFOOD,102.1,1195.65
2013-09-18,2013,9,Timed Entry+Exit,BUY,,SKMEGGPROD,2.63,1195.65
2013-09-30,2013,9,Timed Entry+Exit,SELL,,GEOJITFSL,11.8,3477.39
2013-10-03,2013,10,Timed Entry+Exit,BUY,,RKFORGE,12.44,10797.89
2013-10-03,2013,10,Timed HODL,BUY,signal,RKFORGE,12.44,7320.5
2013-10-21,2013,10,Timed Entry+Exit,SELL,,INDIANCARD,58.4,1167.22
2013-10-28,2013,10,Timed Entry+Exit,BUY,,INDIANCARD,59.88,1167.22
2013-10-29,2013,10,Timed Entry+Exit,SELL,,INDIANCARD,55.48,1080.46
2013-10-30,2013,10,Timed Entry+Exit,SELL,,RKFORGE,11.89,10313.03
2013-11-01,2013,11,Timed Entry+Exit,BUY,,RKFORGE,14.37,18714.0
2013-11-01,2013,11,Timed HODL,BUY,signal,RKFORGE,14.37,7320.5
2013-11-06,2013,11,Timed Entry+Exit,BUY,,INDIANCARD,69.14,429.31
2013-11-06,2013,11,Timed Entry+Exit,BUY,,MAHSEAMLES,75.22,429.31
2013-11-06,2013,11,Timed Entry+Exit,SELL,,SKMEGGPROD,2.84,1287.93
2013-11-06,2013,11,Timed Entry+Exit,BUY,,V2RETAIL,0.77,429.31
2013-11-13,2013,11,Timed Entry+Exit,SELL,,SUZLON,7.62,161919.72
2013-11-19,2013,11,Timed Entry+Exit,BUY,,GEOJITFSL,11.69,162294.04
2013-11-19,2013,11,Timed Entry+Exit,SELL,,MAHSEAMLES,65.65,374.32
2013-11-20,2013,11,Timed Entry+Exit,SELL,,INDIANCARD,61.18,379.49
2013-11-20,2013,11,Timed Entry+Exit,BUY,,JSWENERGY,42.23,379.49
2013-11-21,2013,11,Timed Entry+Exit,SELL,,RKFORGE,14.39,18720.25
2013-11-25,2013,11,Timed Entry+Exit,SELL,,V2RETAIL,0.73,403.82
2013-11-26,2013,11,Timed Entry+Exit,SELL,,KRBL,27.87,21824.31
2013-11-29,2013,11,Timed Entry+Exit,BUY,,MAHSEAMLES,70.72,40948.37
2013-12-03,2013,12,Timed Entry+Exit,BUY,,BAJFINANCE,14.07,3660.25
2013-12-03,2013,12,Timed Entry+Exit,BUY,,KARURVYSYA,39.93,3660.25
2013-12-03,2013,12,Timed HODL,BUY,signal,BAJFINANCE,14.07,3660.25
2013-12-03,2013,12,Timed HODL,BUY,signal,KARURVYSYA,39.93,3660.25
2013-12-05,2013,12,Timed Entry+Exit,BUY,,HDFCBANK,155.69,1309.57
2013-12-05,2013,12,Timed Entry+Exit,SELL,,OBEROIRLTY,173.99,1309.57
2013-12-11,2013,12,Timed Entry+Exit,SELL,,JINDRILL,179.14,8993.68
2013-12-16,2013,12,Timed Entry+Exit,SELL,,KARURVYSYA,38.29,7248.92
2013-12-17,2013,12,Timed Entry+Exit,BUY,,V2RETAIL,0.74,16242.6
2013-12-19,2013,12,Timed Entry+Exit,SELL,,HDFCBANK,147.65,1240.67
2013-12-20,2013,12,Timed Entry+Exit,SELL,,JSWENERGY,47.13,423.17
2013-12-23,2013,12,Timed Entry+Exit,BUY,,SUNFLAG,14.75,1663.83
2013-12-30,2013,12,Timed Entry+Exit,SELL,,MAHSEAMLES,68.9,39856.65
2014-01-01,2014,1,Timed Entry+Exit,BUY,,MAHSEAMLES,70.97,47909.2
2014-01-01,2014,1,Timed HODL,BUY,signal,MAHSEAMLES,70.97,8052.55
2014-01-09,2014,1,Timed Entry+Exit,SELL,,BAJFINANCE,14.84,3856.72
2014-01-23,2014,1,Timed Entry+Exit,SELL,,GEOJITFSL,13.19,182942.77
2014-01-24,2014,1,Timed Entry+Exit,SELL,,V2RETAIL,0.68,14901.76
2014-01-28,2014,1,Timed Entry+Exit,SELL,,MAHSEAMLES,71.84,48445.33
2014-02-10,2014,2,Timed Entry+Exit,BUY,,GEOJITFSL,14.52,258199.14
2014-02-10,2014,2,Timed HODL,BUY,signal,GEOJITFSL,14.52,8052.55
2014-03-06,2014,3,Timed Entry+Exit,SELL,,GEOJITFSL,13.96,248020.31
2014-03-11,2014,3,Timed Entry+Exit,SELL,,SUNFLAG,18.25,2055.84
2014-05-06,2014,5,Timed HODL,BUY,fallback,JUBLFOOD,95.39,24157.65
2014-06-17,2014,6,Timed Entry+Exit,BUY,,GOLDBEES,25.34,282286.36
2014-06-17,2014,6,Timed HODL,BUY,signal,GOLDBEES,25.34,8052.55
2014-08-25,2014,8,Timed Entry+Exit,SELL,,GOLDBEES,25.53,284196.96
2014-09-01,2014,9,Timed HODL,BUY,fallback,GOLDBEES,25.71,24157.65
2014-11-20,2014,11,Timed Entry+Exit,BUY,,GOLDBEES,24.38,324459.71
2014-11-20,2014,11,Timed HODL,BUY,signal,GOLDBEES,24.38,16105.1
2014-12-26,2014,12,Timed Entry+Exit,BUY,,DVL,56.39,8052.55
2014-12-26,2014,12,Timed HODL,BUY,signal,DVL,56.39,8052.55
2015-01-20,2015,1,Timed Entry+Exit,BUY,,JINDRILL,162.43,8857.81
2015-01-20,2015,1,Timed HODL,BUY,signal,JINDRILL,162.43,8857.81
2015-01-29,2015,1,Timed Entry+Exit,SELL,,DVL,51.45,7340.34
2015-02-09,2015,2,Timed Entry+Exit,SELL,,GOLDBEES,25.07,333316.46
2015-03-04,2015,3,Timed Entry+Exit,BUY,,DVL,42.63,358372.42
2015-03-04,2015,3,Timed HODL,BUY,signal,DVL,42.63,17715.62
2015-03-25,2015,3,Timed Entry+Exit,SELL,,DVL,34.33,288295.61
2015-03-27,2015,3,Timed Entry+Exit,BUY,,GOLDBEES,24.19,288295.61
2015-04-01,2015,4,Timed Entry+Exit,BUY,,GANESHHOU,72.61,2952.6
2015-04-01,2015,4,Timed Entry+Exit,BUY,,MAHSEAMLES,89.98,2952.6
2015-04-01,2015,4,Timed Entry+Exit,BUY,,TAJGVK,70.23,2952.6
2015-04-01,2015,4,Timed HODL,BUY,signal,GANESHHOU,72.61,2952.6
2015-04-01,2015,4,Timed HODL,BUY,signal,MAHSEAMLES,89.98,2952.6
2015-04-01,2015,4,Timed HODL,BUY,signal,TAJGVK,70.23,2952.6
2015-05-04,2015,5,Timed Entry+Exit,BUY,,INDIANCARD,84.69,8857.81
2015-05-04,2015,5,Timed HODL,BUY,signal,INDIANCARD,84.69,8857.81
2015-05-07,2015,5,Timed Entry+Exit,SELL,,INDIANCARD,76.69,8012.99
2015-05-08,2015,5,Timed Entry+Exit,SELL,,GANESHHOU,67.88,2757.31
2015-05-11,2015,5,Timed Entry+Exit,BUY,,CGCL,30.88,5385.15
2015-05-11,2015,5,Timed Entry+Exit,BUY,,SUNFLAG,21.3,5385.15
2015-05-13,2015,5,Timed Entry+Exit,SELL,,TAJGVK,65.89,2767.35
2015-05-14,2015,5,Timed Entry+Exit,BUY,,INDOTECH,161.55,1383.67
2015-05-14,2015,5,Timed Entry+Exit,BUY,,MAHABANK,31.76,1383.67
2015-05-26,2015,5,Timed Entry+Exit,SELL,,JINDRILL,162.77,8867.36
2015-05-28,2015,5,Timed Entry+Exit,SELL,,GOLDBEES,24.62,293072.45
2015-05-29,2015,5,Timed Entry+Exit,SELL,,CGCL,28.25,4921.53
2015-06-01,2015,6,Timed Entry+Exit,BUY,,INDIANCARD,77.46,318540.59
2015-06-01,2015,6,Timed Entry+Exit,SELL,,MAHSEAMLES,86.06,2821.44
2015-06-01,2015,6,Timed HODL,BUY,signal,INDIANCARD,77.46,8857.81
2015-06-02,2015,6,Timed Entry+Exit,SELL,,INDIANCARD,76.35,313678.32
2015-06-03,2015,6,Timed Entry+Exit,SELL,,SUNFLAG,19.41,4901.84
2015-06-08,2015,6,Timed Entry+Exit,SELL,,INDOTECH,148.6,1271.48
2015-06-12,2015,6,Timed Entry+Exit,BUY,,SHAKTIPUMP,30.51,319851.64
2015-06-29,2015,6,Timed Entry+Exit,SELL,,SHAKTIPUMP,27.61,289196.68
2015-07-02,2015,7,Timed Entry+Exit,BUY,,SHAKTIPUMP,30.06,298054.49
2015-07-02,2015,7,Timed HODL,BUY,signal,SHAKTIPUMP,30.06,8857.81
2015-07-28,2015,7,Timed Entry+Exit,SELL,,MAHABANK,32.12,1398.05
2015-07-29,2015,7,Timed Entry+Exit,SELL,,SHAKTIPUMP,28.85,285745.29
2015-08-03,2015,8,Timed Entry+Exit,BUY,,INDOTECH,188.3,148000.58
2015-08-03,2015,8,Timed Entry+Exit,BUY,,MAHABANK,33.23,148000.58
2015-08-03,2015,8,Timed HODL,BUY,signal,INDOTECH,188.3,4428.9
2015-08-03,2015,8,Timed HODL,BUY,signal,MAHABANK,33.23,4428.9
2015-08-11,2015,8,Timed Entry+Exit,SELL,,MAHABANK,31.56,140441.02
2015-08-12,2015,8,Timed Entry+Exit,BUY,,GOLDBEES,23.46,140441.02
2015-08-17,2015,8,Timed Entry+Exit,SELL,,INDOTECH,177.65,139490.29
2015-08-31,2015,8,Timed Entry+Exit,BUY,,INDIANCARD,127.1,139490.29
2015-09-01,2015,9,Timed Entry+Exit,BUY,,JSWENERGY,63.51,8857.81
2015-09-01,2015,9,Timed HODL,BUY,signal,JSWENERGY,63.51,8857.81
2015-09-10,2015,9,Timed Entry+Exit,SELL,,INDIANCARD,115.85,127020.03
2015-09-11,2015,9,Timed Entry+Exit,BUY,,ADANIPOWER,4.47,127020.03
2015-10-06,2015,10,Timed Entry+Exit,BUY,,ACE,39.42,4428.9
2015-10-06,2015,10,Timed Entry+Exit,BUY,,MAHABANK,29.3,4428.9
2015-10-06,2015,10,Timed HODL,BUY,signal,ACE,39.42,4428.9
2015-10-06,2015,10,Timed HODL,BUY,signal,MAHABANK,29.3,4428.9
2015-10-29,2015,10,Timed Entry+Exit,SELL,,MAHABANK,28.7,4334.18
2015-11-03,2015,11,Timed Entry+Exit,SELL,,GOLDBEES,23.97,143332.72
2015-11-09,2015,11,Timed Entry+Exit,SELL,,JSWENERGY,78.48,10935.5
2015-11-10,2015,11,Timed Entry+Exit,SELL,,ADANIPOWER,5.39,153009.78
